Tweet,Created Date,Retweets,Favourites,Engagement,No of Hashtags,No of User Mentions,No of URLS added,No of Media added,Tweeted Username,Replied To Username,Post Type,Media Type,Is Quote Tweet,Is Retweeted,Language (Tweets) ,Country,Location (Tweets) ,Location Full Name,Location Type,Hashtags,User Mentions,URLS Used,Media URLS,Name,Username,Created Date (Handles) ,Language (Handles) ,Tweets,Followers,Friends,Favourites (Handles) ,Listed Count,Location (Handles) ,Protected,Verified,URL,Description,Profile Image URL,Account Age in Days,Avg Tweets per day
ラグナル・ヨナソン著「闇という名の娘」を一気読み。池上冬樹氏による解説の通り、「読み始めてすぐに、これは当たりだ」と僕も思った。読後感は今年読んだ本でも最強かもしれない。アリ=ソウル・シリーズが闇を外から覗き込むとすれば、本作は闇に内側から沈む物語。まさにこの闇には光も影もない。 https://t.co/IexOg1izsH,2019/12/30 16:53,75,627,702,0,0,0,2,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,,,,"http://pbs.twimg.com/media/ENBPknBUUAA3vsL.jpg,http://pbs.twimg.com/media/ENBPknBU0AAzNEw.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
https://t.co/ALZYc5ewEr,2019/12/30 17:36,160,1907,2067,0,0,0,4,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Undetermined,,,,,,,,"http://pbs.twimg.com/media/ENBZkMDVAAAhk2e.jpg,http://pbs.twimg.com/media/ENBZkMJVUAEiuMK.jpg,http://pbs.twimg.com/media/ENBZkMNVUAAeVCV.jpg,http://pbs.twimg.com/media/ENBZkMJVAAAzlQd.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
"4年前の年末、独立直後のウェルカム・クッキーを思い出す。

ありがとうございます。

TOMORROW IS IN YOUR HANDS.

#デスストでつながれ
#デススト
#DeathStranding????
#TomorrowIsInYourHands https://t.co/jkPt9632dC",2019/12/30 18:25,202,1338,1540,4,0,0,4,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,"デスストでつながれ,デススト,DeathStranding,TomorrowIsInYourHands",,,"http://pbs.twimg.com/media/ENBkum4U4AAA__A.jpg,http://pbs.twimg.com/media/ENBkum4UUAA87ri.jpg,http://pbs.twimg.com/media/ENBkum4VAAE1j_x.jpg,http://pbs.twimg.com/media/ENBkum4VAAA51hr.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
今年の1月にカリン・スローターの「彼女のかけら」を読んで衝撃を受けた！こんなに面白い作家がいたのかと！続けて「ハンティング」を読んでウィル・トレントシリーズにハマった！「サイレント」「血のペナルティ」「罪人のカルマ」と読み漁り、手に入る旧作も！新刊も2冊刊行！スローターの年だった? https://t.co/DQGjjYumER,2019/12/30 19:57,68,562,630,0,0,0,3,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,,,,"http://pbs.twimg.com/media/ENB52xmU4AA--JD.jpg,http://pbs.twimg.com/media/ENB52xmVUAAyGDD.jpg,http://pbs.twimg.com/media/ENB52xlUcAEkzVT.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
今年も沢山の本を読んだ一年。年初めにはカリン・スローターにどっぷりハマり、過去作の絨毯爆撃。初夏には「三体」を読んでから、作風が似てる？事から、小松左京(実はあまり読んだ事がなかった)を読みたくなり、小松作品を絨毯爆撃。年末は「アリバイ崩し承ります」から、大山誠一郎さんにハマった。,2019/12/30 20:06,53,558,611,0,0,0,0,Kojima_Hideo,,Original Tweet,Text,いいえ,いいえ,Japanese,,,,,,,,,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
機内で観たが、来年1/3に国内上映される「ロング・ショット」がイケてる。最後はおいおい泣いてしまった。お薦め。80年代は日本でもラブコメが大流行。全米公開から時間を置く事なく日本公開された。残念ながら、最近では興行的にキツイのか、未公開作品が多い。本作は公開されるようなので良かった。 https://t.co/auYphCixTn,2019/12/30 22:55,211,1247,1458,0,0,0,1,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,,,,http://pbs.twimg.com/media/ENCicBKUEAEISKG.jpg,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
?? https://t.co/T0dWYvZzeL,2019/12/31 11:04,34,326,360,0,0,0,1,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Undetermined,,,,,,,,http://pbs.twimg.com/media/ENFJdNgVUAA0DzM.jpg,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
"全世界のサム“ポーター“ブリッジズの皆様へ。2019年年末最後の配送、ご苦労様です。

TOMORROW IS IN YOUR HANDS.

#デスストでつながれ
#デススト
#DeathStranding????
#TomorrowIsInYourHands https://t.co/TU78rM6ypH",2019/12/31 11:14,513,2342,2855,4,0,0,2,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,"デスストでつながれ,デススト,DeathStranding,TomorrowIsInYourHands",,,"http://pbs.twimg.com/media/ENFLqmsUUAACtll.jpg,http://pbs.twimg.com/media/ENFLqm-UwAEsetk.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
2019年(AKIRA、ブレランの設定年)がもうすぐ終わります。今年は僕の人生に於いても忘れる事のない特別な年になりました。4年前にスタジオを立ち上げ、その最初の第一歩でもある「DRATH STRANDING 」を発表する事が出来ました。応援してくれた皆様、ありがとうございます。それでは皆さま、良いお年を? https://t.co/KKt6K0ATTE,2019/12/31 12:49,2146,10353,12499,0,0,0,1,Kojima_Hideo,,Original Tweet,Video,いいえ,いいえ,Japanese,,,,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1211856552027549696/pu/img/65r4GNX9fwDNM1WX.jpg,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
2019年(AKIRA、ブレランの設定年)がもうすぐ終わります。今年は僕の人生に於いても忘れる事のない特別な年になりました。4年前にスタジオを立ち上げ、その最初の第一歩でもある「DEATH STRANDING 」を発表する事が出来ました。応援してくれた皆様、ありがとうございます。それでは皆さま、良いお年を? https://t.co/eL9Ak5U4dL,2019/12/31 12:54,1212,5865,7077,0,0,0,1,Kojima_Hideo,,Original Tweet,Video,いいえ,いいえ,Japanese,,,,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1211858058076291073/pu/img/Htq3TDmoJxSTQBSn.jpg,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
年の瀬なのに面白すぎて止められず、結局はまたまた一気読みをしてしまった。最後の「Yの誘拐」がヤバかった。なんとも言えない読後感は「カーテン」級か。この原案が既に学生時代に書かれていたとは！大山誠一郎氏は本物！北欧ミステリーや社会派翻訳物を好んで読んでいるが、本格推理もいいものだ。 https://t.co/Enxqme8IAv,2019/12/31 18:22,88,781,869,0,0,0,1,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,,,,http://pbs.twimg.com/media/ENGtsDxUYAA6xC_.jpg,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
「フォートナイト」から日本発のタイトルまで、ゲーム文化に影響を及ぼした10本の作品：『WIRED』が振り返る2010年代（ゲーム編）｜https://t.co/qZnm5BkFUf https://t.co/ktETo7deqL,2019/12/31 20:32,141,727,868,0,0,2,0,Kojima_Hideo,,Original Tweet,Text,いいえ,いいえ,Japanese,,,,,,,"http://WIRED.jp,https://wired.jp/2019/12/31/most-influential-games-decade/",,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
https://t.co/IXEhOqTSf3,2019/12/31 22:41,66,819,885,0,0,0,1,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Undetermined,,,,,,,,http://pbs.twimg.com/media/ENHo4hnVUAArFJ1.jpg,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
新年明けましておめでとうございます。2020年もよろしくお願いします。昨年は“DEATH STRANDING” という新たな第一歩(足跡)を遺す事が出来ました。今年からは、さらなる次の一歩、二歩を踏み出したいと思います。それらの軌跡が、明日に向かう為の“路”になりますように。 https://t.co/xk0RZdr8XE,2020/1/1 0:00,4138,18639,22777,0,0,0,1,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,,,,http://pbs.twimg.com/media/ENH66VUXUAApD5z.jpg,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
2020年は東京オリンピックが開かれる年。同時にストリーミングやAIの台頭により、次の10年に向けて、エンターテイメント界に急激な変化が訪れる年でもあります。そんな明日に向けて、従来のゲーム、全く新しいエンタメ、そして、これから産まれる新映像形態の作品等を手がけていければと思っています。 https://t.co/DoBZmaBy0t,2020/1/1 14:55,1501,9394,10895,0,0,0,1,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,,,,http://pbs.twimg.com/media/ENLH1ZOUYAAb1qE.jpg,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
https://t.co/yvq9u61Btr,2020/1/1 15:58,262,3049,3311,0,0,0,1,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Undetermined,,,,,,,,http://pbs.twimg.com/media/ENLWJ-XU4AIhVi8.jpg,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
「未来と芸術展:AI、ロボット、都市、生命  人は明日をどう生きるのか」。 https://t.co/zVRnUnB9bW,2020/1/2 16:01,187,1539,1726,0,0,0,4,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,,,,"http://pbs.twimg.com/media/ENQgk2uU0AA6eFr.jpg,http://pbs.twimg.com/media/ENQgk28UUAAKXBd.jpg,http://pbs.twimg.com/media/ENQgk2tU8AIdenA.jpg,http://pbs.twimg.com/media/ENQgk2tUwAIOt71.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
https://t.co/pT3WeWzokV,2020/1/2 16:05,253,3178,3431,0,0,0,2,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Undetermined,,,,,,,,"http://pbs.twimg.com/media/ENQhc0bUwAEnn0-.jpg,http://pbs.twimg.com/media/ENQhc0bUwAAV2KT.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
写真を投稿しましたhttps://t.co/5jN8CEaKt6,2020/1/2 18:36,27,220,247,0,0,1,0,Kojima_Hideo,,Original Tweet,Text,いいえ,いいえ,Japanese,,,,,,,https://www.instagram.com/p/B6z_44zHflZ/?igshid=4ff9stgq9wcu,,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
写真を投稿しましたhttps://t.co/QjUvteSeT6,2020/1/3 12:48,14,193,207,0,0,1,0,Kojima_Hideo,,Original Tweet,Text,いいえ,いいえ,Japanese,,,,,,,https://www.instagram.com/p/B618yHXHwoT/?igshid=1hqgd5tjvr6jk,,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
https://t.co/wIJ8SZQWP5,2020/1/3 12:52,97,949,1046,0,0,0,4,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Undetermined,,,,,,,,"http://pbs.twimg.com/media/ENU-70yU4AAjIe2.jpg,http://pbs.twimg.com/media/ENU-70zVUAIcLmW.jpg,http://pbs.twimg.com/media/ENU-70yVAAIs1O0.jpg,http://pbs.twimg.com/media/ENU-70zVUAMPIH8.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
1/9からソール・ライター展再び！！！ https://t.co/x4aJqsTM0b,2020/1/3 13:03,116,828,944,0,0,0,4,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,,,,"http://pbs.twimg.com/media/ENVBel6U0AAHFJw.jpg,http://pbs.twimg.com/media/ENVBel7U8AEeP1I.jpg,http://pbs.twimg.com/media/ENVBel5UEAANYGK.jpg,http://pbs.twimg.com/media/ENVBel4UEAAuHU_.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
写真を投稿しましたhttps://t.co/cxtPE7El4F,2020/1/3 16:29,20,219,239,0,0,1,0,Kojima_Hideo,,Original Tweet,Text,いいえ,いいえ,Japanese,,,,,,,https://www.instagram.com/p/B62WJ2ZH56Z/?igshid=1vyzl0kytu6ht,,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
「ジャパンタウン」。550Pを超える大ボリュームなのに一気読み！実に面白い！古美術商を営む私立探偵VS曾我衆という影の忍者軍団。全盛期のグレッグ・ルッカやリー・チャイルドを思わせる圧倒的なアクション！日本の文化、風習、精神までを緻密に描き切る手腕は、トレヴェニアンの「シブミ」にも匹敵。 https://t.co/Ocf2CYWJ2O,2020/1/3 20:49,64,551,615,0,0,0,2,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,,,,"http://pbs.twimg.com/media/ENWr8ykUUAAETrD.jpg,http://pbs.twimg.com/media/ENWr8ydU8AAeESJ.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
バリー・ランセット著「ジャパンタウン」。キャラクターの造形やプロット、構成はかなりオーソドックスだが、そこがいい。古き良き時代のハードボイルド、前世紀の冒険小説の醍醐味に満ち溢れている。米国では既に4作目まで刊行されているらしい。またJJがTVシリーズ化を検討しているようなので期待。 https://t.co/qXwxCk2bHo,2020/1/3 21:07,44,311,355,0,0,0,1,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Japanese,,,,,,,,http://pbs.twimg.com/media/ENWwQ9EUwAACJRB.jpg,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
趣味の読書は少しおいといて、仕事用の読書。,2020/1/3 23:23,54,768,822,0,0,0,0,Kojima_Hideo,,Original Tweet,Text,いいえ,いいえ,Japanese,,,,,,,,,小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
https://t.co/8nVGMW15Hg,2020/1/4 14:07,269,1988,2257,0,0,0,4,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Undetermined,,,,,,,,"http://pbs.twimg.com/media/ENaZjaqVAAE1d55.jpg,http://pbs.twimg.com/media/ENaZjasUcAEFogI.jpg,http://pbs.twimg.com/media/ENaZjarVUAI0MNp.jpg,http://pbs.twimg.com/media/ENaZjasU8AEblw9.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
https://t.co/7PyGwAwMsN,2020/1/4 14:07,217,1289,1506,0,0,0,4,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Undetermined,,,,,,,,"http://pbs.twimg.com/media/ENaZrIQU4AAvouM.jpg,http://pbs.twimg.com/media/ENaZrIQVAAEEpMa.jpg,http://pbs.twimg.com/media/ENaZrLJU8AEeZb7.jpg,http://pbs.twimg.com/media/ENaZrLeU4AAMcHv.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
https://t.co/X7lXQV42qJ,2020/1/4 14:23,602,4429,5031,0,0,0,4,Kojima_Hideo,,Original Tweet,Photo,いいえ,いいえ,Undetermined,,,,,,,,"http://pbs.twimg.com/media/ENadXiZVAAYQ4PC.jpg,http://pbs.twimg.com/media/ENadXiXUcAAk-B5.jpg,http://pbs.twimg.com/media/ENadXiWUcAAZjJj.jpg,http://pbs.twimg.com/media/ENadXiWUEAogEuR.jpg",小島秀夫,Kojima_Hideo,2010/2/24 10:57,Undetermined,91402,852604,938,1527,10065,故郷は地球,いいえ,はい,https://t.co/mjgi1YZTui,ゲームデザイナー：僕の体の70%は映画でできている,http://pbs.twimg.com/profile_images/914359829912629248/q823E-P8_normal.jpg,3604,25.3613
